state,stateabbr,countyfips,county,total_population,model1_drive_time_min,model1_avg_distance,model1_desert_pop_pct,model1_pharm_desert
Alabama,AL,1113,Russell,57938.0,16.562966889893794,5.084955769674115,34.28665124788567,0.0
Alabama,AL,1115,St Clair,88929.0,13.114571564581484,4.168525130410766,42.29891261568217,0.0
Alabama,AL,1117,Shelby,221361.0,6.861616472639716,2.185160279540579,9.246434557126143,0.0
Alabama,AL,1119,Sumter,12595.0,44.12893611221384,16.39452227772908,100.0,1.0
Alabama,AL,1121,Talladega,80244.0,11.567645464666102,3.49791457043888,34.174517720951094,0.0
Alabama,AL,1123,Tallapoosa,40450.0,9.724942496909764,4.311738522903152,21.96291718170581,0.0
Alabama,AL,1125,Tuscaloosa,208854.0,8.085432099297437,2.449793256222853,18.508623248776654,0.0
Alabama,AL,1127,Walker,66827.0,15.847489168549638,4.935353531990313,56.1195325242791,1.0
Alabama,AL,1129,Washington,16336.0,33.32191199396017,10.511717295413048,100.0,1.0
Alabama,AL,1131,Wilcox,10552.0,26.911020564821836,12.241173312022529,100.0,1.0
Alabama,AL,1133,Winston,31977.0,15.046199205679082,6.359683226439256,57.7790286768615,1.0
Alaska,AK,2013,Aleutians East,3389.0,1230.7803333333334,536.4768906968244,100.0,1.0
Alaska,AK,2016,Aleutians West,5708.0,1581.2651802149028,770.9173354393511,100.0,1.0
Alaska,AK,2020,Anchorage,305283.0,6.844808524112599,2.5067862860444947,7.950000491347373,0.0
Alaska,AK,2050,Bethel,18263.0,749.5116101772253,305.5018204966425,100.0,1.0
Alaska,AK,2060,Bristol Bay,739.0,454.038,197.90763171948515,100.0,1.0
Alaska,AK,2063,Bristol Bay,10726.0,112.08511312076574,42.259111560832686,100.0,1.0
Alaska,AK,2066,Bristol Bay,2894.0,84.93266666666666,37.0207924478255,100.0,1.0
Alaska,AK,2068,Denali,5004.0,201.71516666666668,71.48624214689168,100.0,1.0
Alaska,AK,2070,Dillingham,4934.0,629.8138695446562,273.40189662780176,100.0,1.0
Alaska,AK,2090,Fairbanks North Star,129076.0,16.089074751825798,6.354285778930955,49.98295577799127,0.0
Alaska,AK,2100,Haines,2547.0,101.73266666666666,44.34373078796071,100.0,1.0
Alaska,AK,2105,Haines,4270.0,101.31216666666668,38.192655781517054,100.0,1.0
Alaska,AK,2110,Juneau,41826.0,7.586124292704697,2.70462274195853,11.55023191316406,0.0
Alaska,AK,2122,Kenai Peninsula,59631.0,31.022521423420702,19.71784595529979,66.74213077090775,1.0
Alaska,AK,2130,Ketchikan Gateway,14245.0,10.82318322218322,4.817041930130334,39.33309933309933,0.0
Alaska,AK,2150,Kodiak Island,13383.0,100.48978497596453,46.10402672038983,100.0,1.0
Alaska,AK,2158,Kodiak Island,8298.0,733.8586666666666,319.8770100792858,100.0,1.0
Alaska,AK,2164,Lake And Peninsula,1156.0,403.6833333333333,175.95898537693765,100.0,1.0
Alaska,AK,2170,Matanuska Susitna,132516.0,19.75057346785797,11.508938006936567,42.92387334359625,0.0
Alaska,AK,2180,Nome,10009.0,611.33267482599,266.6267988724149,100.0,1.0
Alaska,AK,2185,North Slope,9375.0,553.0123033599999,241.22241559206984,100.0,1.0
